mid,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3
96.60323,96.59823333740235,4.0,96.60823333740234,7.0,96.58823333740234,5.0,96.61823333740234,6.0,96.57823333740234,5.0,96.62823333740235,8.0
96.62696,96.61196075439453,5.0,96.64196075439453,4.0,96.60196075439453,3.0,96.65196075439454,4.0,96.59196075439452,8.0,96.66196075439454,5.0
96.62971,96.61470733642578,4.0,96.64470733642578,7.0,96.60470733642578,7.0,96.65470733642579,5.0,96.59470733642577,9.0,96.66470733642579,8.0
96.65245,96.64745056152344,3.0,96.65745056152343,9.0,96.63745056152344,4.0,96.66745056152344,3.0,96.62745056152343,8.0,96.67745056152344,6.0
96.677704,96.67270385742188,1.0,96.68270385742187,8.0,96.66270385742187,7.0,96.69270385742188,4.0,96.65270385742187,8.0,96.70270385742188,2.0
96.65437,96.63937316894531,1.0,96.66937316894531,6.0,96.6293731689453,8.0,96.67937316894532,6.0,96.6193731689453,8.0,96.68937316894532,4.0
96.601944,96.59694396972657,3.0,96.60694396972656,2.0,96.58694396972656,3.0,96.61694396972656,3.0,96.57694396972656,7.0,96.62694396972657,2.0
96.646675,96.64167510986329,7.0,96.65167510986328,5.0,96.63167510986328,2.0,96.66167510986328,7.0,96.62167510986328,2.0,96.67167510986329,8.0
96.65411,96.64911376953125,6.0,96.65911376953125,6.0,96.63911376953125,4.0,96.66911376953125,7.0,96.62911376953124,4.0,96.67911376953126,6.0
96.6044,96.59940063476563,6.0,96.60940063476562,7.0,96.58940063476562,9.0,96.61940063476563,4.0,96.57940063476562,5.0,96.62940063476563,5.0
96.58371,96.56870971679687,9.0,96.59870971679688,6.0,96.55870971679687,8.0,96.60870971679688,1.0,96.54870971679686,7.0,96.61870971679689,8.0
96.60608,96.5910791015625,6.0,96.6210791015625,9.0,96.5810791015625,6.0,96.6310791015625,8.0,96.57107910156249,2.0,96.64107910156251,6.0
96.59797,96.58796905517578,8.0,96.60796905517579,8.0,96.57796905517577,8.0,96.61796905517579,2.0,96.56796905517577,5.0,96.6279690551758,1.0
96.58313,96.5681298828125,3.0,96.5981298828125,6.0,96.5581298828125,5.0,96.6081298828125,9.0,96.54812988281249,8.0,96.61812988281251,7.0
96.623726,96.61372589111328,2.0,96.63372589111329,9.0,96.60372589111327,1.0,96.64372589111329,5.0,96.59372589111327,4.0,96.6537258911133,4.0
96.59337,96.57836853027344,3.0,96.60836853027344,6.0,96.56836853027343,2.0,96.61836853027344,9.0,96.55836853027343,7.0,96.62836853027345,4.0
96.57024,96.56523620605469,2.0,96.57523620605468,3.0,96.55523620605469,4.0,96.58523620605469,8.0,96.54523620605468,2.0,96.5952362060547,6.0
96.57636,96.56636260986328,1.0,96.58636260986329,6.0,96.55636260986327,7.0,96.59636260986329,9.0,96.54636260986327,5.0,96.6063626098633,3.0
96.58767,96.5726693725586,3.0,96.6026693725586,7.0,96.56266937255859,9.0,96.6126693725586,1.0,96.55266937255858,9.0,96.6226693725586,2.0
96.60206,96.59205841064453,3.0,96.61205841064454,2.0,96.58205841064452,7.0,96.62205841064454,5.0,96.57205841064452,5.0,96.63205841064455,5.0
96.62846,96.61346374511719,9.0,96.64346374511719,5.0,96.60346374511718,2.0,96.6534637451172,3.0,96.59346374511718,5.0,96.6634637451172,1.0
96.63422,96.62921630859375,2.0,96.63921630859375,9.0,96.61921630859375,4.0,96.64921630859375,8.0,96.60921630859374,5.0,96.65921630859376,5.0
96.64841,96.63340698242187,7.0,96.66340698242188,3.0,96.62340698242187,3.0,96.67340698242188,6.0,96.61340698242186,1.0,96.68340698242189,2.0
96.64089,96.6358920288086,7.0,96.64589202880859,4.0,96.6258920288086,1.0,96.6558920288086,7.0,96.61589202880859,6.0,96.6658920288086,7.0
96.64271,96.63770782470704,8.0,96.64770782470703,2.0,96.62770782470703,6.0,96.65770782470703,6.0,96.61770782470703,2.0,96.66770782470704,4.0
96.64583,96.64082824707032,5.0,96.65082824707031,7.0,96.63082824707031,3.0,96.66082824707031,5.0,96.6208282470703,9.0,96.67082824707032,3.0
96.65206,96.64706146240235,2.0,96.65706146240234,5.0,96.63706146240234,2.0,96.66706146240234,8.0,96.62706146240234,3.0,96.67706146240235,6.0
96.67446,96.6694613647461,3.0,96.67946136474609,2.0,96.6594613647461,5.0,96.6894613647461,1.0,96.64946136474609,1.0,96.6994613647461,5.0
96.69057,96.68056701660156,3.0,96.70056701660157,4.0,96.67056701660155,4.0,96.71056701660157,7.0,96.66056701660155,5.0,96.72056701660158,8.0
96.69185,96.68684875488282,2.0,96.69684875488281,4.0,96.67684875488281,1.0,96.70684875488281,7.0,96.6668487548828,4.0,96.71684875488282,4.0
96.66837,96.65837310791015,1.0,96.67837310791016,4.0,96.64837310791015,9.0,96.68837310791017,6.0,96.63837310791014,6.0,96.69837310791017,5.0
96.67034,96.66034149169921,9.0,96.68034149169922,9.0,96.65034149169921,4.0,96.69034149169923,9.0,96.6403414916992,1.0,96.70034149169923,3.0
96.669525,96.66452514648438,7.0,96.67452514648437,6.0,96.65452514648437,5.0,96.68452514648438,3.0,96.64452514648437,5.0,96.69452514648438,3.0
96.675125,96.66512512207031,4.0,96.68512512207032,8.0,96.6551251220703,7.0,96.69512512207032,2.0,96.6451251220703,9.0,96.70512512207033,6.0
96.73912,96.72912048339843,5.0,96.74912048339844,2.0,96.71912048339843,1.0,96.75912048339845,4.0,96.70912048339842,8.0,96.76912048339845,4.0
96.72392,96.71392272949218,9.0,96.73392272949219,9.0,96.70392272949218,5.0,96.7439227294922,1.0,96.69392272949217,7.0,96.7539227294922,7.0
96.736176,96.72117553710937,9.0,96.75117553710938,6.0,96.71117553710937,1.0,96.76117553710938,3.0,96.70117553710936,7.0,96.77117553710939,6.0
96.76718,96.75718139648437,4.0,96.77718139648438,7.0,96.74718139648436,4.0,96.78718139648439,2.0,96.73718139648436,9.0,96.79718139648439,4.0
96.77003,96.76502716064454,1.0,96.77502716064453,5.0,96.75502716064453,9.0,96.78502716064453,2.0,96.74502716064453,3.0,96.79502716064454,2.0
96.8379,96.83289825439454,6.0,96.84289825439453,3.0,96.82289825439453,7.0,96.85289825439453,4.0,96.81289825439453,6.0,96.86289825439454,1.0
96.82692,96.82191955566407,4.0,96.83191955566406,1.0,96.81191955566406,4.0,96.84191955566406,5.0,96.80191955566406,4.0,96.85191955566407,5.0
96.836334,96.82133422851562,7.0,96.85133422851563,1.0,96.81133422851562,6.0,96.86133422851563,9.0,96.80133422851561,8.0,96.87133422851564,3.0
96.813126,96.79812561035156,8.0,96.82812561035156,4.0,96.78812561035156,8.0,96.83812561035157,6.0,96.77812561035155,7.0,96.84812561035157,7.0
96.80292,96.78791748046875,9.0,96.81791748046875,8.0,96.77791748046874,4.0,96.82791748046876,6.0,96.76791748046874,6.0,96.83791748046876,8.0
96.81014,96.80014251708984,3.0,96.82014251708985,7.0,96.79014251708983,9.0,96.83014251708985,9.0,96.78014251708983,2.0,96.84014251708986,9.0
96.834724,96.81972442626953,2.0,96.84972442626953,1.0,96.80972442626953,2.0,96.85972442626954,9.0,96.79972442626952,7.0,96.86972442626954,6.0
96.843994,96.833994140625,4.0,96.853994140625,9.0,96.82399414062499,2.0,96.86399414062501,3.0,96.81399414062498,2.0,96.87399414062502,8.0
96.88058,96.87057708740234,7.0,96.89057708740235,9.0,96.86057708740233,2.0,96.90057708740235,9.0,96.85057708740233,2.0,96.91057708740236,7.0
96.877815,96.86281524658203,8.0,96.89281524658203,2.0,96.85281524658203,9.0,96.90281524658204,8.0,96.84281524658202,1.0,96.91281524658204,6.0
96.868164,96.8531640625,5.0,96.8831640625,4.0,96.8431640625,3.0,96.8931640625,5.0,96.83316406249999,9.0,96.90316406250001,6.0
96.94674,96.93173919677734,8.0,96.96173919677734,8.0,96.92173919677734,4.0,96.97173919677735,7.0,96.91173919677733,3.0,96.98173919677735,6.0
96.958206,96.95320617675782,9.0,96.96320617675781,7.0,96.94320617675781,6.0,96.97320617675781,5.0,96.9332061767578,5.0,96.98320617675782,8.0
96.93728,96.9322787475586,8.0,96.94227874755859,3.0,96.9222787475586,2.0,96.9522787475586,7.0,96.91227874755859,7.0,96.9622787475586,4.0
96.91709,96.9070913696289,7.0,96.92709136962891,8.0,96.8970913696289,9.0,96.93709136962892,8.0,96.88709136962889,4.0,96.94709136962892,3.0
96.88968,96.88467895507813,6.0,96.89467895507812,6.0,96.87467895507812,7.0,96.90467895507813,1.0,96.86467895507812,7.0,96.91467895507813,8.0
96.9169,96.90190063476562,5.0,96.93190063476563,1.0,96.89190063476562,5.0,96.94190063476563,6.0,96.88190063476561,6.0,96.95190063476564,6.0
96.90631,96.89631103515624,5.0,96.91631103515626,3.0,96.88631103515624,6.0,96.92631103515626,3.0,96.87631103515623,5.0,96.93631103515627,4.0
96.91001,96.8950112915039,9.0,96.9250112915039,6.0,96.8850112915039,2.0,96.93501129150391,7.0,96.8750112915039,3.0,96.94501129150392,1.0
96.908165,96.90316497802735,9.0,96.91316497802734,4.0,96.89316497802734,2.0,96.92316497802734,2.0,96.88316497802734,6.0,96.93316497802735,7.0
96.92943,96.91942810058593,1.0,96.93942810058594,4.0,96.90942810058593,6.0,96.94942810058595,2.0,96.89942810058592,3.0,96.95942810058595,1.0
96.90481,96.89480804443359,2.0,96.9148080444336,2.0,96.88480804443358,2.0,96.9248080444336,7.0,96.87480804443358,5.0,96.93480804443361,9.0
96.87354,96.86354278564453,2.0,96.88354278564454,2.0,96.85354278564452,9.0,96.89354278564454,6.0,96.84354278564452,3.0,96.90354278564455,6.0
96.88006,96.87005828857421,2.0,96.89005828857422,7.0,96.86005828857421,2.0,96.90005828857423,2.0,96.8500582885742,7.0,96.91005828857423,5.0
96.89752,96.89252197265625,1.0,96.90252197265625,6.0,96.88252197265625,7.0,96.91252197265625,2.0,96.87252197265624,4.0,96.92252197265626,4.0
96.90719,96.89218841552734,8.0,96.92218841552734,3.0,96.88218841552734,5.0,96.93218841552735,9.0,96.87218841552733,4.0,96.94218841552735,2.0
96.88366,96.87865936279297,6.0,96.88865936279296,9.0,96.86865936279297,3.0,96.89865936279297,1.0,96.85865936279296,2.0,96.90865936279297,4.0
96.90335,96.89835083007813,1.0,96.90835083007812,6.0,96.88835083007812,8.0,96.91835083007813,3.0,96.87835083007812,5.0,96.92835083007813,6.0
96.88172,96.86672149658203,9.0,96.89672149658203,8.0,96.85672149658203,3.0,96.90672149658204,9.0,96.84672149658202,1.0,96.91672149658204,9.0
96.86657,96.86156951904297,2.0,96.87156951904296,2.0,96.85156951904297,2.0,96.88156951904297,5.0,96.84156951904296,6.0,96.89156951904297,7.0
96.839134,96.8341342163086,3.0,96.84413421630859,2.0,96.8241342163086,2.0,96.8541342163086,7.0,96.81413421630859,6.0,96.8641342163086,2.0
96.87694,96.87193786621094,9.0,96.88193786621093,6.0,96.86193786621094,3.0,96.89193786621094,9.0,96.85193786621093,2.0,96.90193786621094,3.0
96.89535,96.88034759521484,5.0,96.91034759521484,1.0,96.87034759521484,8.0,96.92034759521485,3.0,96.86034759521483,7.0,96.93034759521485,4.0
96.91293,96.89793334960937,9.0,96.92793334960938,7.0,96.88793334960937,9.0,96.93793334960938,5.0,96.87793334960936,1.0,96.94793334960939,5.0
96.949196,96.9391958618164,7.0,96.95919586181641,3.0,96.9291958618164,7.0,96.96919586181642,4.0,96.91919586181639,7.0,96.97919586181642,4.0
97.031,97.02099822998046,2.0,97.04099822998047,8.0,97.01099822998046,1.0,97.05099822998048,3.0,97.00099822998045,4.0,97.06099822998048,2.0
96.98125,96.96624694824219,4.0,96.99624694824219,3.0,96.95624694824218,3.0,97.0062469482422,2.0,96.94624694824218,6.0,97.0162469482422,5.0
96.95976,96.95476257324219,8.0,96.96476257324218,6.0,96.94476257324219,4.0,96.97476257324219,5.0,96.93476257324218,6.0,96.9847625732422,2.0
96.94184,96.92684112548828,3.0,96.95684112548828,1.0,96.91684112548828,5.0,96.96684112548829,8.0,96.90684112548827,7.0,96.97684112548829,3.0
96.91709,96.9070913696289,6.0,96.92709136962891,3.0,96.8970913696289,8.0,96.93709136962892,3.0,96.88709136962889,2.0,96.94709136962892,1.0
96.885765,96.8707650756836,1.0,96.9007650756836,8.0,96.86076507568359,9.0,96.9107650756836,2.0,96.85076507568358,1.0,96.9207650756836,9.0
96.87705,96.87205230712891,4.0,96.8820523071289,8.0,96.8620523071289,2.0,96.8920523071289,6.0,96.8520523071289,4.0,96.90205230712891,4.0
96.8417,96.8266976928711,6.0,96.8566976928711,3.0,96.81669769287109,9.0,96.8666976928711,6.0,96.80669769287108,1.0,96.8766976928711,4.0
96.85143,96.84643280029297,6.0,96.85643280029296,8.0,96.83643280029297,1.0,96.86643280029297,8.0,96.82643280029296,9.0,96.87643280029297,9.0
96.85293,96.84292816162109,3.0,96.8629281616211,2.0,96.83292816162108,9.0,96.8729281616211,4.0,96.82292816162108,4.0,96.88292816162111,7.0
96.866905,96.85190521240234,8.0,96.88190521240234,8.0,96.84190521240234,8.0,96.89190521240235,2.0,96.83190521240233,2.0,96.90190521240235,2.0
96.88166,96.87166046142578,6.0,96.89166046142579,8.0,96.86166046142577,8.0,96.90166046142579,8.0,96.85166046142577,1.0,96.9116604614258,7.0
96.899185,96.88418518066406,9.0,96.91418518066406,4.0,96.87418518066406,7.0,96.92418518066407,4.0,96.86418518066405,2.0,96.93418518066407,4.0
96.888336,96.88333618164063,9.0,96.89333618164062,2.0,96.87333618164062,2.0,96.90333618164063,6.0,96.86333618164062,6.0,96.91333618164063,6.0
96.94999,96.94498931884766,5.0,96.95498931884765,9.0,96.93498931884766,1.0,96.96498931884766,8.0,96.92498931884765,2.0,96.97498931884766,3.0
96.95681,96.9418099975586,3.0,96.9718099975586,5.0,96.93180999755859,4.0,96.9818099975586,6.0,96.92180999755858,4.0,96.9918099975586,4.0
96.90263,96.88763366699219,5.0,96.91763366699219,6.0,96.87763366699218,8.0,96.9276336669922,4.0,96.86763366699218,8.0,96.9376336669922,7.0
96.87349,96.85848937988281,5.0,96.88848937988281,6.0,96.8484893798828,2.0,96.89848937988282,2.0,96.8384893798828,1.0,96.90848937988282,6.0
96.82291,96.81790649414063,3.0,96.82790649414062,6.0,96.80790649414062,4.0,96.83790649414063,2.0,96.79790649414062,6.0,96.84790649414063,5.0
96.82341,96.81841003417969,3.0,96.82841003417968,3.0,96.80841003417969,7.0,96.83841003417969,3.0,96.79841003417968,1.0,96.8484100341797,3.0
96.81988,96.80987762451171,7.0,96.82987762451172,1.0,96.79987762451171,8.0,96.83987762451173,3.0,96.7898776245117,4.0,96.84987762451173,1.0
96.80627,96.80126678466797,5.0,96.81126678466796,6.0,96.79126678466797,7.0,96.82126678466797,5.0,96.78126678466796,1.0,96.83126678466797,4.0
96.86467,96.84966979980469,6.0,96.87966979980469,6.0,96.83966979980468,5.0,96.8896697998047,5.0,96.82966979980468,9.0,96.8996697998047,6.0
96.88062,96.87062286376953,4.0,96.89062286376954,5.0,96.86062286376952,7.0,96.90062286376954,8.0,96.85062286376952,8.0,96.91062286376955,6.0
96.901726,96.88672576904297,1.0,96.91672576904297,3.0,96.87672576904296,3.0,96.92672576904297,6.0,96.86672576904296,7.0,96.93672576904298,2.0
96.87466,96.8696566772461,5.0,96.87965667724609,9.0,96.8596566772461,1.0,96.8896566772461,8.0,96.84965667724609,2.0,96.8996566772461,3.0
96.84562,96.83561920166015,7.0,96.85561920166016,8.0,96.82561920166015,1.0,96.86561920166017,1.0,96.81561920166014,5.0,96.87561920166017,6.0
96.846695,96.84169494628907,6.0,96.85169494628906,3.0,96.83169494628906,9.0,96.86169494628906,2.0,96.82169494628906,6.0,96.87169494628907,5.0
96.851715,96.84671508789063,6.0,96.85671508789062,2.0,96.83671508789062,5.0,96.86671508789063,6.0,96.82671508789062,1.0,96.87671508789063,2.0
96.79778,96.79278289794922,9.0,96.80278289794921,2.0,96.78278289794922,9.0,96.81278289794922,5.0,96.77278289794921,9.0,96.82278289794922,8.0
96.79255,96.78754913330079,6.0,96.79754913330078,7.0,96.77754913330078,1.0,96.80754913330078,6.0,96.76754913330078,5.0,96.81754913330079,1.0
96.79295,96.77795349121094,3.0,96.80795349121094,8.0,96.76795349121093,2.0,96.81795349121094,5.0,96.75795349121093,4.0,96.82795349121095,9.0
96.786705,96.77170501708984,7.0,96.80170501708984,8.0,96.76170501708984,7.0,96.81170501708985,3.0,96.75170501708983,9.0,96.82170501708985,5.0
96.76309,96.75309204101562,2.0,96.77309204101563,7.0,96.74309204101561,3.0,96.78309204101564,6.0,96.73309204101561,1.0,96.79309204101564,6.0
96.74743,96.73742889404296,5.0,96.75742889404297,6.0,96.72742889404296,9.0,96.76742889404298,8.0,96.71742889404295,4.0,96.77742889404298,8.0
96.742294,96.72729431152344,2.0,96.75729431152344,4.0,96.71729431152343,7.0,96.76729431152344,5.0,96.70729431152343,2.0,96.77729431152345,5.0
96.74493,96.73492645263671,7.0,96.75492645263672,5.0,96.72492645263671,2.0,96.76492645263673,1.0,96.7149264526367,3.0,96.77492645263673,2.0
96.76248,96.74748168945312,3.0,96.77748168945313,6.0,96.73748168945312,2.0,96.78748168945313,4.0,96.72748168945311,9.0,96.79748168945314,6.0
96.79386,96.78886138916016,7.0,96.79886138916015,5.0,96.77886138916016,3.0,96.80886138916016,9.0,96.76886138916015,9.0,96.81886138916016,6.0
96.78531,96.78030883789063,4.0,96.79030883789062,5.0,96.77030883789062,9.0,96.80030883789063,7.0,96.76030883789062,3.0,96.81030883789063,5.0
96.772064,96.76706420898438,5.0,96.77706420898437,5.0,96.75706420898437,5.0,96.78706420898438,4.0,96.74706420898437,4.0,96.79706420898438,8.0
96.784775,96.77477478027343,1.0,96.79477478027344,7.0,96.76477478027343,6.0,96.80477478027345,7.0,96.75477478027342,7.0,96.81477478027345,2.0
96.802505,96.78750549316406,9.0,96.81750549316406,2.0,96.77750549316406,2.0,96.82750549316407,3.0,96.76750549316405,9.0,96.83750549316407,9.0
96.7899,96.78490173339844,6.0,96.79490173339843,3.0,96.77490173339844,1.0,96.80490173339844,3.0,96.76490173339843,1.0,96.81490173339844,8.0
96.81285,96.79785095214844,2.0,96.82785095214844,6.0,96.78785095214843,2.0,96.83785095214844,6.0,96.77785095214843,9.0,96.84785095214845,8.0
96.8413,96.82630096435547,3.0,96.85630096435547,2.0,96.81630096435546,2.0,96.86630096435547,2.0,96.80630096435546,6.0,96.87630096435548,6.0
96.87883,96.86382995605469,1.0,96.89382995605469,3.0,96.85382995605468,7.0,96.9038299560547,7.0,96.84382995605468,4.0,96.9138299560547,2.0
96.93051,96.92051147460937,2.0,96.94051147460938,5.0,96.91051147460936,9.0,96.95051147460939,2.0,96.90051147460936,2.0,96.96051147460939,7.0
96.90532,96.90031921386719,9.0,96.91031921386718,7.0,96.89031921386719,4.0,96.92031921386719,4.0,96.88031921386718,4.0,96.9303192138672,4.0
96.90572,96.89072357177734,8.0,96.92072357177734,2.0,96.88072357177734,2.0,96.93072357177735,5.0,96.87072357177733,6.0,96.94072357177735,7.0
96.90605,96.90105163574219,5.0,96.91105163574218,1.0,96.89105163574219,5.0,96.92105163574219,7.0,96.88105163574218,3.0,96.9310516357422,3.0
96.9032,96.8931982421875,8.0,96.9131982421875,6.0,96.88319824218749,9.0,96.92319824218751,1.0,96.87319824218748,8.0,96.93319824218752,1.0
96.88432,96.87932312011719,4.0,96.88932312011718,3.0,96.86932312011719,9.0,96.89932312011719,9.0,96.85932312011718,6.0,96.9093231201172,5.0
96.84115,96.82614837646484,7.0,96.85614837646484,5.0,96.81614837646484,8.0,96.86614837646485,2.0,96.80614837646483,3.0,96.87614837646485,1.0
96.84384,96.83884155273438,2.0,96.84884155273437,6.0,96.82884155273437,8.0,96.85884155273438,6.0,96.81884155273437,5.0,96.86884155273438,3.0
96.82152,96.81651794433594,6.0,96.82651794433593,2.0,96.80651794433594,8.0,96.83651794433594,4.0,96.79651794433593,4.0,96.84651794433594,1.0
96.82401,96.81901275634766,1.0,96.82901275634765,7.0,96.80901275634766,5.0,96.83901275634766,8.0,96.79901275634765,6.0,96.84901275634766,9.0
96.80095,96.78594909667969,2.0,96.81594909667969,2.0,96.77594909667968,9.0,96.8259490966797,3.0,96.76594909667968,7.0,96.8359490966797,6.0
96.76901,96.75401245117187,3.0,96.78401245117188,3.0,96.74401245117187,5.0,96.79401245117188,1.0,96.73401245117186,3.0,96.80401245117189,5.0
96.77582,96.77081787109375,3.0,96.78081787109375,9.0,96.76081787109375,3.0,96.79081787109375,9.0,96.75081787109374,9.0,96.80081787109376,7.0
96.7802,96.77519714355469,2.0,96.78519714355468,9.0,96.76519714355469,1.0,96.79519714355469,5.0,96.75519714355468,6.0,96.8051971435547,8.0
96.79701,96.78201232910156,3.0,96.81201232910156,5.0,96.77201232910156,6.0,96.82201232910157,9.0,96.76201232910155,6.0,96.83201232910157,2.0
96.86049,96.84548889160156,5.0,96.87548889160156,2.0,96.83548889160156,2.0,96.88548889160157,2.0,96.82548889160155,7.0,96.89548889160157,9.0
96.868546,96.85854553222656,1.0,96.87854553222657,8.0,96.84854553222655,6.0,96.88854553222657,6.0,96.83854553222655,1.0,96.89854553222658,9.0
96.882645,96.87764465332032,6.0,96.88764465332031,6.0,96.86764465332031,5.0,96.89764465332031,5.0,96.8576446533203,4.0,96.90764465332032,6.0
96.851326,96.84132598876953,5.0,96.86132598876954,7.0,96.83132598876952,7.0,96.87132598876954,2.0,96.82132598876952,9.0,96.88132598876955,1.0
96.813934,96.80893432617188,4.0,96.81893432617187,3.0,96.79893432617187,4.0,96.82893432617188,3.0,96.78893432617187,4.0,96.83893432617188,7.0
96.85991,96.84490905761719,4.0,96.87490905761719,3.0,96.83490905761718,7.0,96.8849090576172,1.0,96.82490905761718,5.0,96.8949090576172,2.0
96.83307,96.82306884765624,1.0,96.84306884765626,8.0,96.81306884765624,3.0,96.85306884765626,5.0,96.80306884765623,6.0,96.86306884765627,5.0
96.80275,96.79274963378906,3.0,96.81274963378907,7.0,96.78274963378905,5.0,96.82274963378907,2.0,96.77274963378905,3.0,96.83274963378908,4.0
96.80161,96.7866128540039,9.0,96.8166128540039,4.0,96.7766128540039,4.0,96.82661285400391,2.0,96.7666128540039,5.0,96.83661285400392,3.0
96.79899,96.78398834228516,5.0,96.81398834228516,2.0,96.77398834228515,9.0,96.82398834228516,8.0,96.76398834228515,3.0,96.83398834228517,2.0
96.77278,96.76778137207032,4.0,96.77778137207031,4.0,96.75778137207031,8.0,96.78778137207031,9.0,96.7477813720703,7.0,96.79778137207032,8.0
96.76393,96.75893127441407,2.0,96.76893127441406,9.0,96.74893127441406,6.0,96.77893127441406,3.0,96.73893127441406,8.0,96.78893127441407,2.0
96.799614,96.78461395263672,8.0,96.81461395263672,5.0,96.77461395263671,6.0,96.82461395263672,7.0,96.76461395263671,8.0,96.83461395263673,6.0
96.77621,96.77120697021485,2.0,96.78120697021484,4.0,96.76120697021484,1.0,96.79120697021484,7.0,96.75120697021484,4.0,96.80120697021485,7.0
96.73575,96.73074829101563,3.0,96.74074829101562,4.0,96.72074829101562,1.0,96.75074829101563,8.0,96.71074829101562,6.0,96.76074829101563,8.0
96.7631,96.74809967041016,1.0,96.77809967041016,8.0,96.73809967041015,1.0,96.78809967041016,8.0,96.72809967041015,7.0,96.79809967041017,8.0
96.7774,96.76739715576171,2.0,96.78739715576172,2.0,96.75739715576171,2.0,96.79739715576173,8.0,96.7473971557617,5.0,96.80739715576173,2.0
96.75938,96.75437652587891,1.0,96.7643765258789,3.0,96.7443765258789,7.0,96.7743765258789,9.0,96.7343765258789,6.0,96.78437652587891,9.0
96.71345,96.70344757080078,3.0,96.72344757080079,7.0,96.69344757080077,2.0,96.73344757080079,9.0,96.68344757080077,8.0,96.7434475708008,1.0
96.69185,96.68684875488282,6.0,96.69684875488281,7.0,96.67684875488281,2.0,96.70684875488281,7.0,96.6668487548828,5.0,96.71684875488282,7.0
96.69026,96.68026184082031,5.0,96.70026184082032,4.0,96.6702618408203,2.0,96.71026184082032,2.0,96.6602618408203,2.0,96.72026184082033,8.0
96.724075,96.71407531738281,4.0,96.73407531738282,8.0,96.7040753173828,8.0,96.74407531738282,3.0,96.6940753173828,4.0,96.75407531738283,4.0
96.69399,96.6789926147461,7.0,96.7089926147461,5.0,96.66899261474609,3.0,96.7189926147461,4.0,96.65899261474608,1.0,96.7289926147461,7.0
96.69154,96.67654357910156,8.0,96.70654357910156,3.0,96.66654357910156,5.0,96.71654357910157,9.0,96.65654357910155,4.0,96.72654357910157,8.0
96.71113,96.70112823486328,5.0,96.72112823486329,6.0,96.69112823486327,3.0,96.73112823486329,4.0,96.68112823486327,3.0,96.7411282348633,7.0
96.64204,96.63203643798828,4.0,96.65203643798829,8.0,96.62203643798827,5.0,96.66203643798829,9.0,96.61203643798827,6.0,96.6720364379883,8.0
96.67201,96.65701232910156,3.0,96.68701232910156,3.0,96.64701232910156,8.0,96.69701232910157,3.0,96.63701232910155,7.0,96.70701232910157,2.0
96.63772,96.6227182006836,7.0,96.6527182006836,5.0,96.61271820068359,5.0,96.6627182006836,6.0,96.60271820068358,4.0,96.6727182006836,4.0
96.64734,96.6423388671875,2.0,96.6523388671875,9.0,96.6323388671875,7.0,96.6623388671875,4.0,96.6223388671875,8.0,96.6723388671875,6.0
96.654495,96.64449523925781,2.0,96.66449523925782,5.0,96.6344952392578,1.0,96.67449523925782,7.0,96.6244952392578,1.0,96.68449523925783,5.0
96.68594,96.67594360351562,2.0,96.69594360351563,5.0,96.66594360351561,2.0,96.70594360351564,3.0,96.65594360351561,9.0,96.71594360351564,4.0
96.70193,96.69192718505859,1.0,96.7119271850586,3.0,96.68192718505858,4.0,96.7219271850586,7.0,96.67192718505858,2.0,96.73192718505861,9.0
96.63296,96.6279574584961,6.0,96.63795745849609,1.0,96.6179574584961,8.0,96.6479574584961,7.0,96.60795745849609,8.0,96.6579574584961,9.0
96.61021,96.5952066040039,6.0,96.6252066040039,8.0,96.5852066040039,1.0,96.63520660400391,6.0,96.5752066040039,9.0,96.64520660400392,4.0
96.61421,96.59921203613281,5.0,96.62921203613281,5.0,96.5892120361328,3.0,96.63921203613282,1.0,96.5792120361328,8.0,96.64921203613282,7.0
96.60856,96.59855865478515,9.0,96.61855865478516,2.0,96.58855865478515,8.0,96.62855865478517,5.0,96.57855865478514,6.0,96.63855865478517,1.0
96.622406,96.61240600585937,7.0,96.63240600585938,9.0,96.60240600585936,4.0,96.64240600585939,1.0,96.59240600585936,1.0,96.65240600585939,2.0
96.64529,96.6402865600586,8.0,96.65028656005859,2.0,96.6302865600586,2.0,96.6602865600586,1.0,96.62028656005859,4.0,96.6702865600586,6.0
96.662926,96.65792572021485,5.0,96.66792572021484,3.0,96.64792572021484,8.0,96.67792572021484,1.0,96.63792572021484,2.0,96.68792572021485,6.0
96.65671,96.64170776367187,4.0,96.67170776367188,1.0,96.63170776367187,5.0,96.68170776367188,3.0,96.62170776367186,3.0,96.69170776367189,9.0
96.60317,96.5881723022461,3.0,96.6181723022461,6.0,96.57817230224609,5.0,96.6281723022461,9.0,96.56817230224608,9.0,96.6381723022461,4.0
96.58997,96.58497344970704,1.0,96.59497344970703,1.0,96.57497344970703,8.0,96.60497344970703,7.0,96.56497344970703,8.0,96.61497344970704,2.0
96.602036,96.59703552246094,2.0,96.60703552246093,6.0,96.58703552246094,1.0,96.61703552246094,6.0,96.57703552246093,9.0,96.62703552246094,2.0
96.570435,96.5554345703125,5.0,96.5854345703125,9.0,96.5454345703125,3.0,96.5954345703125,3.0,96.53543457031249,1.0,96.60543457031251,7.0
